video_id,channel_id,published_at,status,last_polled_at,next_poll_at,current_interval_hours,created_at,thumbnail_url,title,description,tags,category_id,duration,discovery_lag_h,first_scrape_at,last_scrape_at,true_first_age_h,true_last_age_h
_GCE0pzn3Qw,UCJsN1Mmx4GRA6sCYdfKqpSQ,2026-08-03 13:30:17+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-08-03 15:13:58.421254+00:00,https://i.ytimg.com/vi/_GCE0pzn3Qw/maxresdefault.jpg,Fein Fein Fein 😎 #fein #sandarusathsara #shorts,,,28.0,PT29S,1.7281725705555555,2026-08-03 15:15:28.788603+00:00,2026-08-15 11:30:36.127709+00:00,1.7532746119444444,286.0053132525
_GKlSyOrQ5M,UCgnFSj7jQffD5V5m05j4dPw,2026-08-07 13:18:06+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-07 13:36:33.886227+00:00,https://i.ytimg.com/vi/_GKlSyOrQ5M/maxresdefault.jpg,පාර්ලිමේන්තු මන්ත්‍රීන්ගේ වැටුප් වැඩි වුණා ද? මෙන්න ඇත්ත කතාව,"#news1st  #parliamentlive  #srilankaparliament 
පාර්ලිමේන්තු සජීව විකාශය | parliament live | பாராளுமன்ற அமர்வு நேரலை | Newsfirst - 07.08.2026


Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide","[""breaking news sri lanka"",""cricket sri lanka"",""English news"",""Investigative journalism"",""Live streaming"",""sirasa news"",""sirasa tv"",""sri lanka"",""Sri Lanka news"",""Sri Lanka politics"",""Sri Lanka sports"",""TV news"",""ලංකා නිවුස්"",""ශ්‍රී ලංකා ප්‍රවෘත්ති"",""සිංහල නිව්ස්"",""news1st"",""Newsfirst Sri Lanka"",""Breaking News"",""Sri Lanka News Today"",""Sri Lanka News Live"",""Sri Lanka News Sinhala""]",22.0,PT1M56S,0.30774617416666666,2026-08-07 13:40:21.932779+00:00,2026-08-15 11:50:20.593489+00:00,0.37109243861111113,190.53738708027777
_h2yHUc7YRE,UCCK3OZi788Ok44K97WAhLKQ,2026-08-10 01:29:37+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-10 02:31:32.300286+00:00,https://i.ytimg.com/vi/_h2yHUc7YRE/maxresdefault.jpg,උසස් පෙළ අද ඇරඹෙයි  | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT2M25S,1.0320278572222223,2026-08-10 02:35:19.398658+00:00,2026-08-15 11:50:20.593489+00:00,1.0951107383333334,130.34544263583334
_hd6gi9yZvU,UCCK3OZi788Ok44K97WAhLKQ,2026-08-06 12:55:20+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-06 14:32:55.540381+00:00,https://i.ytimg.com/vi/_hd6gi9yZvU/maxresdefault.jpg,ජල මීටරයෙන් ඇතුළත සීමාවේ වෙන වැඩ.. | Ada Derana,"ජල මීටරයෙන් ඇතුළත සීමාවේ වෙන වැඩ.. 
""36%ක ආදායමක් මණ්ඩලයට අහිමි වෙනවා""

Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT1M10S,1.6265389947222222,2026-08-06 14:35:27.315007+00:00,2026-08-15 11:50:20.593489+00:00,1.6686986130555557,214.91683152472223
_OY5tqhsZtg,UCEa6e_J_Xs_GKCzG8Eq15Xw,2026-08-08 11:18:43+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-08-08 13:10:01.746232+00:00,https://i.ytimg.com/vi/_OY5tqhsZtg/maxresdefault.jpg,Best Sinhala Songs Collection (හදවතට දැනෙන සින්දු එකතුව පැයක් පුරාවට) | Top 20 Hitz SGM Tunes,"Best Sinhala Songs Collection (හදවතට දැනෙන සින්දු එකතුව පැයක් පුරාවට) | Top 20 Hitz SGM Tunes | Sinhala Sindu

#SGMTunes #SinhalaSongs #AluthSindu #SinhalaSindu #BestSinhalaSongs","[""new sinhala songs"",""aluth sinhala music videos"",""senanayaka weraliyadda"",""pradeep rangana"",""dilisena denetha obe"",""enakal balan"",""handana tharam"",""wen weela giyada patan"",""duka wedi nethe"",""sinhala songs"",""aluth sindu"",""popular sinhala songs"",""hit sinhala songs"",""new sinhala songs 2026"",""best sinhala sogns"",""sinhala songs collection"",""obagen tharam"",""obata sathutuida dan"",""aluth sinhala songs"",""dannawada me as"",""ahanna adare tharam"",""hit sinhala sindu"",""dj remix"",""sinhala dj songs""]",10.0,PT1H15M10S,1.8552072866666667,2026-08-08 13:15:28.595474+00:00,2026-08-15 11:30:36.127709+00:00,1.9459987427777776,168.1980910302778
_PAy2VU5jXY,UCn0XmAUFv6d2tofMFEesSNw,2026-08-10 02:00:21+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-10 02:31:32.300286+00:00,https://i.ytimg.com/vi/_PAy2VU5jXY/maxresdefault.jpg,තාත්තා කොහොමද දන්නෙ? 😕,"නීල සමනලී මුල සිට නරඹන්න 👉 https://www.sirasa.lk/xkKF17

ලංකාවේ ජනප්‍රියම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 
👉 www.youtube.com/@SirasaOfficial

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 
*𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk
*𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk 
*𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv
*𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk 
*𝗪𝗲𝗯 - https://www.sirasatv.lk

#SirasaTV #ThePeoplesChannel #lka","[""sirasa tv"",""sirasa tv youtube"",""sirasa tv live"",""drama promo"",""latest promo"",""sirasa drama"",""drama trailer"",""drama clips"",""travel"",""sinhala"",""sirasa tv drama"",""viral clips"",""viral videos"",""sirasa tv digital"",""sirasa live"",""latest promos"",""sneak peek"",""web clips"",""daily soaps"",""drama"",""sirasa promo"",""sirasa trailers"",""promo"",""drama scenes sirasa tv"",""sirasa tv channel"",""sirasa tv live online"",""Neela Samanalee"",""නීල සමනලී"",""Neela Samanalee drama"",""Neela Samanali tr"",""nila samanali"",""nila samanali tr""]",24.0,PT38S,0.519805635,2026-08-10 02:35:19.398658+00:00,2026-08-15 12:00:36.579124+00:00,0.5828885161111111,130.00432753444443
_Z0thJardMk,UCckltLEhFLv8Xz_lQhYfwmg,2026-08-09 12:47:58+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-09 13:13:32.042399+00:00,https://i.ytimg.com/vi/_Z0thJardMk/maxresdefault.jpg,වේරැස් ගගේ දූපතේ කසිප්පු ජාවාරමට දියෙන් සහ ගොඩින් පොලිසියෙන් පනී - Hiru News,"වේරැස් ගගේ දූපතේ කසිප්පු ජාවාරමට දියෙන් සහ ගොඩින් පොලිසියෙන් පනී - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT1M,0.4261228886111111,2026-08-09 13:15:21.031591+00:00,2026-08-15 11:50:20.593489+00:00,0.45639766416666666,143.0396093025
_zG5P0I2wgs,UCgnFSj7jQffD5V5m05j4dPw,2026-08-01 04:30:06+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-01 03:47:24.966897+00:00,https://i.ytimg.com/vi/_zG5P0I2wgs/maxresdefault.jpg,'රාජ්‍ය  නොවන සංවිධාන' - මිලින්ද මොරගොඩ සමග නියමාර්ථය- 01.08.2026,"#niyamarthaya #news1st 
රාජ්‍ය  නොවන සංවිධාන - මිලින්ද මොරගොඩ සමග නියමාර්ථය- 01.08.2026
Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide","[""breaking news sri lanka"",""cricket sri lanka"",""English news"",""Investigative journalism"",""Live streaming"",""sirasa news"",""sirasa tv"",""sri lanka"",""Sri Lanka news"",""Sri Lanka politics"",""Sri Lanka sports"",""TV news"",""ලංකා නිවුස්"",""ශ්‍රී ලංකා ප්‍රවෘත්ති"",""සිංහල නිව්ස්"",""news1st"",""Newsfirst Sri Lanka"",""Breaking News"",""Sri Lanka News Today"",""Sri Lanka News Live"",""Sri Lanka News Sinhala""]",22.0,PT26M31S,-0.7113980841666667,2026-08-01 03:50:23.164106+00:00,2026-08-15 11:50:20.593489+00:00,-0.6618988594444444,343.33738708027784
_zX5rOK_vOU,UCckltLEhFLv8Xz_lQhYfwmg,2026-07-31 03:40:28+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-31 03:47:41.779663+00:00,https://i.ytimg.com/vi/_zX5rOK_vOU/maxresdefault.jpg,සුගීෂ්වර බණ්ඩාර යළිත් රිමාන්ඩ් - Hiru News,"ජනපති වැය ශීර්ෂයෙන් වැටුප් 2ක් ගැනීම
සුගීෂ්වර බණ්ඩාර යළිත් රිමාන්ඩ් - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT26S,0.12049435083333335,2026-07-31 03:50:25.687238+00:00,2026-08-15 11:50:20.593489+00:00,0.16602423277777778,368.1646093025
-9HBX8cHqh8,UCmqflTSJ6911aCrnaWIXxsA,2026-08-10 01:30:26+00:00,active,2026-08-17 18:02:53.222663+00,2026-08-17 19:02:53.222663+00,1.0,2026-08-10 02:31:32.300286+00:00,https://i.ytimg.com/vi/-9HBX8cHqh8/maxresdefault.jpg,Semika Thinuwara | Sanda Renu Galana (සඳ රේණු ගලන) | The Knockouts | The Voice Teens Sri Lanka S3,"The Voice One of the most successful reality TV formats in the world. Extremely successful in 180 countries. 
SRI LANKA’S NEWEST TELEVISION EXPERIENCE - The Voice Sri Lanka

The Voice is an international reality television singing competition franchise of Dutch origin. It is based on the reality singing competition The Voice of Holland, which was originally created by Dutch television producer John de Mol. The show's format features five stages of competition: producers' auditions, blind auditions, battle rounds, knockouts (since 2012), and live performance shows.

A combined 438 singers have won The Voice, The Voice Kids, The Voice Teens and The Voice Senior in 145 countries/regions. Each winner is given a recording contract, a monetary prize, and a title as that nation's ""Voice"". 

Official Facebook Page - https://www.facebook.com/TheVoiceSriLankaOfficial
Official Instagram - https://www.instagram.com/thevoicesrilanka
Subscribe Sirasa TV on Youtube : https://www.youtube.com/@SirasaOfficial

#TheVoiceSriLanka #TheVoiceSL #SirasaTV","[""the voice sri lanka"",""the voice"",""the voice sl"",""sirasa tv"",""sirasa tv voice"",""sirasa tv voice sri lanka"",""sirasa voice"",""voice sri lanka sirasa tv"",""voice sri lanka sirasa"",""voice season 3"",""sirasa voice season"",""voice sri lanka season 3"",""voice songs"",""sirasa voice sri lanka"",""voice sirasa"",""voice sirasa tv"",""The Battles"",""sirasa battles"",""sirasa voice battles"",""coach raini"",""coach yasas"",""coach sanka"",""coach yohani""]",24.0,PT4M22S,1.018416746111111,2026-08-10 02:35:19.398658+00:00,2026-08-15 11:30:36.127709+00:00,1.0814996272222221,130.0028132525
-AoNld8z7JI,UCgnFSj7jQffD5V5m05j4dPw,2026-08-05 01:23:31+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-04 14:37:44.711046+00:00,https://i.ytimg.com/vi/-AoNld8z7JI/maxresdefault.jpg,ලක්මව රනින් සැරසූ රුමේෂ් තරංග ඇතුළු ශ්‍රී ලංකා කණ්ඩායම දිවයිනට පැමිණීම!,"#RumeshTharanga  #RumeshTharangaJavelin #RumeshTharangaArrival #Sri LankanAthletes #Welcome #KatunayakeAirport #Sri LankaSports

Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide","[""breaking news sri lanka"",""cricket sri lanka"",""English news"",""Investigative journalism"",""Live streaming"",""sirasa news"",""sirasa tv"",""sri lanka"",""Sri Lanka news"",""Sri Lanka politics"",""Sri Lanka sports"",""TV news"",""ලංකා නිවුස්"",""ශ්‍රී ලංකා ප්‍රවෘත්ති"",""සිංහල නිව්ස්"",""news1st"",""Newsfirst Sri Lanka"",""Breaking News"",""Sri Lanka News Today"",""Sri Lanka News Live"",""Sri Lanka News Sinhala""]",22.0,PT32M46S,-10.76285804277778,2026-08-04 14:39:53.977088+00:00,2026-08-15 11:50:20.593489+00:00,-10.726950808888889,250.4471093025
-ezzgqBkHr8,UCckltLEhFLv8Xz_lQhYfwmg,2026-08-10 02:11:17+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-10 02:31:32.300286+00:00,https://i.ytimg.com/vi/-ezzgqBkHr8/maxresdefault.jpg,CCTV ඇසට හසුවුණු ෆෝන් හොරකම - Hiru News,"CCTV ඇසට හසුවුණු ෆෝන් හොරකම - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT1M6S,0.33758341277777776,2026-08-10 02:35:19.398658+00:00,2026-08-15 11:50:20.593489+00:00,0.4006662938888889,129.65099819138888
-hGueSOcVA0,UCgnFSj7jQffD5V5m05j4dPw,2026-08-03 02:00:06+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-02 13:51:54.972144+00:00,https://i.ytimg.com/vi/-hGueSOcVA0/maxresdefault.jpg,කවුද මේවට වගකියන්නේ?,"කවුද මේවට වගකියන්නේ?
Pathikada lපැතිකඩ 03.08.2026
අසෝක ඩයස්, ප්‍රජාතන්ත්‍රීය ප්‍රතිසංස්කරණ හා මැතිවරණ අධ්‍යයන ආයතනයේ විධායක අධ්‍යක්ෂ මංජුල ගජනායක මහතා සමග පැවැත්වූ පැතිකඩ සංවාදය
Asoka Dias interviews Mr. Manjula Gajanayake, Executive Director, Institute of Democratic Reforms and Electoral Studies (IRES)
මැතිවරණ වියදම්: නීති කුඩු. කෝ නඩු? - මංජුල ගජනායක
#RegulationOfElectionExpenditureAct #ElectionExpenditureSL #ManjulaGajanayake #TransparencyInternationalSriLanka #TIS #IRES #InstituteOfDemocraticReformsAndElectoralStudies #PresidentialElection2024 #ParliamentElection2024 #HariniAmarasooriya #AntiCorruptionAct #PoliticalDonationsSL #ElectionsSL #ElectionSystemSL #AsokaDias #Pathikada #SirasaPathikada #SirasaTV
Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide","[""#RegulationOfElectionExpenditureAct"",""ElectionExpenditureSL"",""ManjulaGajanayake"",""TransparencyInternationalSriLanka"",""TIS"",""IRES"",""InstituteOfDemocraticReformsAndElectoralStudies"",""PresidentialElection2024"",""ParliamentElection2024"",""HariniAmarasooriya"",""AntiCorruptionAct"",""PoliticalDonationsSL"",""ElectionsSL"",""ElectionSystemSL"",""AsokaDias"",""Pathikada"",""SirasaPathikada"",""SirasaTV""]",22.0,PT25M50S,-12.136396626666667,2026-08-02 13:55:19.133934+00:00,2026-08-15 11:50:20.593489+00:00,-12.079685018333334,297.83738708027784
-mOKsr2Z-g0,UCjK3LREYZUrNKnk56Prhe4w,2026-08-08 12:00:06+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-08-07 13:36:33.886227+00:00,https://i.ytimg.com/vi/-mOKsr2Z-g0/maxresdefault.jpg,"✨In this grim Samsara, I wished to be with you(ගෝරසසරක එකට ඉන්නට)🎵A dark cinematic orchestral anthem","Welcome to a powerful, deeply moving spiritual journey that exposes the profound deception of the five senses and the harrowing reality of worldly attachments.

This track is an English Dhamma song crafted in a Dark Cinematic Orchestral style and melancholic tension. Set at a heavy, dramatic 82 BPM, the arrangement pairs a brooding grand piano, weeping orchestral strings, and tragic brass swells with an ethereal operatic male tenor. It builds into a massive symphony of spiritual urgency (Dhamma Samvega), capturing the tragic cry of souls trapped in existence, and their final realization that the Triple Gem is our only solid anchor.

The lyrics vividly portray the ""marionette illusion""—how the mind is deceived into claiming sights, sounds, and sensations as ""me"" and ""mine,"" strung helplessly by the devious threads of sensory illusion, while the entire world burns in the fierce fire of desire.

✨ Perfect for: Deep meditation, Dhamma reflection, mindfulness, overcoming attachment, and cinematic soundscape relaxation.

- LYRICS - 
 
[Verse 1]
In this grim Samsara, I wished to be with you,
Believing you were auspicious to pursue.
Through scorching trails of existence and deceit,
Is it wise to wander toward another defeat?
ගෝර සසරක එකට ඉන්නට, පැතුවෙ ඔබසුභ යයිසිතා
ඔබනිසා යලි රුදුරු භවකතරේ, යන්න සුදුසුද ඉතා   

[Chorus]
There is no peace but Nirvana's cooling grace,
While roaring flames engulf this mortal place.
Without the anchor of Buddha, Dhamma, and the Sangha, 
We have no other refuge in this unquenched hunger.
අමා සුව මිස වෙනත් සුව නැත, මහා ගින්නක ලොවම ඇවිලෙත
සම්බුදුන් දම් හා සඟුන් හැර, අන්සරණ අප හට නැතා 

[Verse 2]
Bound by the past through Samsara's endless ride,
The moment I saw you, the old attachments cried.
Consumed by illusions that burned within my mind,
Intoxicated deeply by traits that make me blind. 
පුරුදු කල සසරේම පෙර සිට, ඔබේ රුවදුටු විගසිනා
කුණු ගතිය හැමදාම රත්වුණ, මතුවෙලා එහි මත්වුණා

[Verse 3]
No more will I sweeten this passion or this vine, 
This circle of craving I must at last decline. 
To end this blindness is the tribute I must pay, 
The truest worship to the Buddha's holy way.
තවත් රා අම කරන්නේ නැහැ, කළයුතුය මේ රා වණා
මතට තිත තබනට කාලෙ මේ, එයයි සම්බුදු වන්දනා 

[Verse 4]
Believing what's seen, heard, and sensed as me,
Locked in a sensory trap of vicious reality.
If I remain deceived, strung by the devious thread,
This dark Samsara will stretch endlessly ahead.
පෙනෙන ඇසෙනා දැනෙන විඳිනා, සියල්ලම මම යයි සිතා
තවත් කල් රැවටිලා සිටියොත්, සසර තවතව දික්වෙතා

[Chorus]
There is no peace but Nirvana's cooling grace,
While roaring flames engulf this mortal place.
Without the anchor of Buddha, Dhamma, and the Sangha, 
We have no other refuge in this unquenched hunger.
අමා සුව මිස වෙනත් සුව නැත, මහා ගින්නක ලොවම ඇවිලෙත
සම්බුදුන් දම් හා සඟුන් හැර, අන්සරණ අප හට නැතා

[Outro]
Without the anchor of Buddha, Dhamma, and the Sangha, 
Strung by the devious thread, we wander.
සම්බුදුන් දම් හා සඟුන් සරණ නොම පතා  
තව තවත් කල් රැවටිලා සසර තව දික්වෙතා

If this Dhamma track brought clarity, peace, or insight to your mind, please Like, Share, and Subscribe to support the spread of the light of truth globally. Wishing you peace on the Path. 🙏🌟

#WaharakaTheraWaruna #InThisGrimSamsara #GoraSasaraka #EnglishDhammaSong #BuddhistMusic #MeditationMusic #DarkCinematic #Nirvana #Samsara #DhammaSamvega #SpiritualAwakening #MarionetteIllusion #SensoryTrap","[""Waharaka"",""Buddhism"",""Theravada"",""srilanka"",""Buddhist"",""mindfulness"",""spiritual"",""calm"",""meditation"",""nirvana""]",29.0,PT4M26S,-22.392253825833336,2026-08-07 13:40:21.932779+00:00,2026-08-15 11:30:36.127709+00:00,-22.328907561388892,167.50836880805556
-pP5sAgAqa8,UCckltLEhFLv8Xz_lQhYfwmg,2026-07-29 13:47:32+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-29 14:29:50.600302+00:00,https://i.ytimg.com/vi/-pP5sAgAqa8/maxresdefault.jpg,''ඉන්දියාවේ වුණු දේ ලංකාවේ වෙන්න ඉඩ තියන්න එපා''- HiruNews,"''ඉන්දියාවේ වුණු දේ ලංකාවේ වෙන්න ඉඩ තියන්න එපා'' - ""වරම් ලැබුණේ ජනාධිපති ක්‍රමය අහෝසි කරන්න මිස අධිකරණය විධායකයේ අතකොළුවක් කරගන්න නෙමෙයි!''- HiruNews

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT7M8S,0.7051667505555556,2026-07-29 14:30:40.578390+00:00,2026-08-15 11:50:20.593489+00:00,0.7190495527777778,406.0468315247223
